employee_id,dept_id,level,hire_date,exit_date,is_active,annual_salary_inr,engagement_score,performance_rating,manager_changes_last_2yrs,work_mode,gender
E10671,7,Senior Associate,2025-03-22,,True,1461000,2.87,3,0,Hybrid,Male
E10672,1,Associate,2026-04-14,,True,1183000,2.65,4,1,Hybrid,Male
E10673,3,Analyst,2022-05-19,,True,776000,4.11,3,1,Hybrid,Male
E10674,2,Senior Associate,2026-06-19,,True,1800000,2.15,1,1,Hybrid,Male
E10675,7,Senior Manager,2024-09-15,,True,3095000,3.44,4,0,Hybrid,Male
E10676,1,Director,2025-02-19,,True,4919000,5.0,3,0,Onsite,Female
E10677,2,Analyst,2022-06-21,,True,818000,2.52,4,2,Onsite,Male
E10678,7,Analyst,2021-07-19,,True,752000,2.21,4,0,Onsite,Male
E10679,6,Director,2025-04-06,,True,4950000,2.55,2,0,Hybrid,Male
E10680,6,Manager,2020-10-23,,True,2082000,4.23,2,0,Hybrid,Male
E10681,1,Senior Manager,2025-04-24,,True,2734000,4.39,3,1,Remote,Female
E10682,1,Analyst,2024-06-26,,True,734000,3.24,4,2,Hybrid,Male
E10683,5,Senior Associate,2022-01-28,,True,1784000,4.08,3,0,Hybrid,Male
E10684,7,Senior Associate,2022-06-23,,True,1559000,4.57,4,1,Onsite,Female
E10685,4,Senior Associate,2019-01-01,,True,1627000,4.85,3,0,Hybrid,Male
E10686,4,Associate,2025-08-18,,True,1118000,3.43,3,0,Hybrid,Male
E10687,1,Analyst,2022-10-19,,True,662000,1.99,1,1,Hybrid,Female
E10688,5,Senior Associate,2023-04-18,,True,1503000,3.03,4,0,Onsite,Female
E10689,1,Analyst,2019-01-01,,True,803000,3.3,3,0,Hybrid,Male
E10690,1,Associate,2025-12-02,,True,1240000,3.42,4,0,Hybrid,Male
E10691,2,Director,2021-10-01,,True,4027000,3.47,3,1,Hybrid,Female
E10692,3,Associate,2023-08-21,,True,1044000,4.38,3,0,Remote,Male
E10693,1,Manager,2025-05-28,,True,1960000,4.49,4,4,Remote,Male
E10694,1,Analyst,2024-04-22,,True,689000,3.48,4,0,Remote,Male
E10695,4,Senior Associate,2025-02-11,,True,1496000,4.37,3,0,Hybrid,Male
E10696,1,Director,2023-07-20,,True,4575000,3.85,3,0,Remote,Male
E10697,4,Analyst,2019-01-04,,True,686000,3.65,4,2,Hybrid,Male
E10698,1,Analyst,2023-08-18,,True,686000,4.23,3,0,Onsite,Female
E10699,2,Associate,2023-02-04,,True,1172000,3.65,3,2,Onsite,Male
E10700,3,Analyst,2024-01-03,,True,866000,5.0,5,1,Onsite,Male
E10701,1,Manager,2026-04-27,,True,2128000,2.59,3,0,Onsite,Male
E10702,1,Senior Manager,2025-08-06,,True,3308000,3.24,1,1,Onsite,Female
E10703,1,Associate,2024-03-11,,True,990000,3.51,1,0,Onsite,Male
E10704,1,Analyst,2025-03-26,,True,857000,3.91,4,0,Hybrid,Male
E10705,7,Associate,2025-10-25,2026-04-03,False,1136000,4.49,4,2,Onsite,Male
E10706,1,Manager,2024-02-10,,True,2480000,3.58,3,0,Onsite,Male
E10707,6,Analyst,2025-03-03,2026-03-17,False,642000,2.6,3,0,Hybrid,Female
E10708,1,Senior Associate,2025-06-25,,True,1609000,4.19,3,0,Hybrid,Female
E10709,5,Senior Associate,2024-05-16,,True,1573000,4.13,4,0,Remote,Male
E10710,5,Senior Associate,2026-01-04,,True,1454000,2.24,2,0,Hybrid,Female
E10711,4,Analyst,2019-01-01,,True,694000,3.6,5,0,Hybrid,Male
E10712,2,Senior Associate,2019-08-10,,True,1599000,2.49,3,1,Onsite,Male
E10713,2,Analyst,2022-04-23,,True,803000,3.13,5,1,Onsite,Male
E10714,2,Analyst,2026-02-12,,True,638000,2.97,3,0,Onsite,Female
E10715,7,Senior Manager,2021-05-27,,True,3186000,4.17,4,0,Onsite,Male
E10716,6,Manager,2020-11-16,,True,2015000,3.68,3,0,Remote,Male
E10717,7,Analyst,2021-07-10,,True,664000,2.7,2,0,Onsite,Male
E10718,1,Analyst,2026-02-01,,True,783000,4.22,4,2,Onsite,Male
E10719,5,Analyst,2022-12-24,,True,706000,2.6,4,0,Onsite,Female
E10720,7,Analyst,2020-05-16,,True,738000,3.83,3,1,Hybrid,Female
E10721,1,Analyst,2023-07-26,,True,718000,3.03,4,0,Onsite,Female
E10722,1,Analyst,2022-12-16,,True,789000,3.34,3,1,Hybrid,Female
E10723,5,Associate,2024-05-29,2026-03-30,False,1065000,3.95,4,2,Onsite,Female
E10724,4,Manager,2023-12-08,,True,2598000,3.97,3,1,Onsite,Male
E10725,6,Senior Associate,2026-05-19,,True,1484000,4.54,3,1,Onsite,Male
E10726,1,Senior Associate,2023-01-11,,True,1681000,3.54,3,2,Hybrid,Male
E10727,5,Analyst,2026-03-18,,True,693000,3.81,3,0,Onsite,Male
E10728,1,Director,2024-07-21,,True,4528000,3.29,4,0,Hybrid,Male
E10729,1,Manager,2025-04-27,,True,2296000,3.73,3,0,Hybrid,Male
E10730,1,Manager,2023-10-24,,True,2132000,3.91,2,0,Hybrid,Male
E10731,6,Manager,2026-01-04,,True,2237000,3.53,3,1,Onsite,Male
E10732,5,Director,2022-06-28,,True,4191000,2.34,4,1,Onsite,Female
E10733,3,Senior Associate,2021-02-05,,True,1308000,3.83,3,0,Onsite,Male
E10734,2,Analyst,2025-11-22,,True,683000,3.86,3,0,Hybrid,Male
E10735,6,Senior Associate,2026-02-14,,True,1660000,3.12,5,1,Hybrid,Female
E10736,2,Manager,2025-12-18,,True,2457000,2.7,3,3,Hybrid,Male
E10737,6,Manager,2019-05-10,,True,2096000,4.63,4,3,Hybrid,Male
E10738,2,Senior Associate,2023-12-10,,True,1512000,3.94,4,1,Hybrid,Male
E10739,2,Analyst,2024-05-09,,True,639000,3.44,3,1,Hybrid,Female
E10740,2,Associate,2026-02-11,,True,983000,2.8,5,0,Onsite,Female
E10741,1,Senior Manager,2022-12-05,,True,3401000,3.02,4,0,Hybrid,Female
E10742,5,Senior Associate,2019-08-07,,True,1613000,4.51,3,0,Onsite,Male
E10743,3,Senior Associate,2020-06-30,,True,1409000,3.7,3,0,Hybrid,Male
E10744,1,Analyst,2023-02-23,2026-04-19,False,693000,3.21,4,1,Onsite,Male
E10745,7,Associate,2026-03-26,,True,1186000,3.96,3,0,Onsite,Female
E10746,2,Senior Manager,2026-02-03,,True,2822000,3.03,4,0,Remote,Female
E10747,3,Senior Associate,2026-04-30,2026-06-04,False,1475000,4.65,3,1,Hybrid,Male
E10748,7,Manager,2025-06-26,,True,2378000,4.55,3,0,Onsite,Female
E10749,4,Associate,2026-01-01,,True,1096000,3.27,3,0,Onsite,Male
E10750,1,Senior Associate,2025-06-22,2025-09-02,False,1539000,3.16,2,1,Hybrid,Female
E10751,7,Analyst,2024-11-03,,True,850000,1.77,2,0,Remote,Female
E10752,4,Senior Associate,2019-01-01,,True,1417000,2.56,4,0,Hybrid,Male
E10753,1,Associate,2023-04-15,,True,1159000,2.66,4,1,Remote,Female
E10754,1,Associate,2020-05-11,,True,956000,3.69,4,1,Onsite,Male
E10755,5,Senior Associate,2022-04-11,,True,1617000,3.37,4,0,Hybrid,Male
E10756,4,Director,2026-02-03,,True,5060000,2.66,4,0,Hybrid,Female
E10757,3,Analyst,2021-12-17,,True,742000,3.4,3,0,Hybrid,Male
E10758,7,Manager,2025-05-27,,True,2422000,3.95,4,0,Onsite,Male
E10759,5,Associate,2023-01-10,,True,1187000,3.97,3,0,Hybrid,Female
E10760,1,Associate,2025-01-29,,True,948000,2.27,5,0,Hybrid,Female
E10761,1,Analyst,2019-01-01,,True,803000,3.51,4,2,Hybrid,Male
E10762,1,Associate,2025-06-16,,True,1222000,2.63,3,2,Hybrid,Male
E10763,5,Associate,2025-05-20,,True,1102000,4.23,3,0,Hybrid,Female
E10764,1,Analyst,2019-01-01,,True,676000,4.15,3,1,Hybrid,Male
E10765,4,Associate,2026-05-31,,True,944000,2.97,2,0,Onsite,Female
E10766,5,Senior Manager,2022-06-08,,True,2874000,3.06,3,0,Onsite,Male
E10767,6,Analyst,2022-02-04,2022-09-04,False,655000,3.28,3,0,Hybrid,Male
E10768,2,Manager,2020-05-01,,True,2267000,2.02,2,0,Remote,Male
E10769,6,Associate,2019-01-01,,True,924000,3.84,5,0,Onsite,Male
E10770,1,Senior Associate,2019-01-01,,True,1418000,3.41,4,1,Hybrid,Female
E10771,6,Analyst,2026-04-08,,True,738000,4.28,4,0,Onsite,Male
E10772,1,Analyst,2020-08-15,,True,746000,2.83,4,0,Onsite,Male
E10773,2,Analyst,2022-12-16,,True,769000,3.17,3,0,Hybrid,Female
E10774,5,Analyst,2022-12-12,,True,803000,2.55,3,2,Hybrid,Male
E10775,1,Analyst,2026-01-12,2026-04-04,False,642000,2.9,4,0,Onsite,Male
E10776,1,Senior Associate,2022-12-02,2026-06-12,False,1346000,2.77,5,1,Hybrid,Male
E10777,5,Senior Manager,2019-01-01,,True,2672000,4.3,3,1,Hybrid,Male
E10778,5,Manager,2019-01-01,,True,2201000,3.11,4,0,Remote,Male
E10779,5,Senior Associate,2024-07-12,,True,1326000,3.69,5,0,Onsite,Male
E10780,5,Analyst,2026-05-12,,True,813000,3.33,4,0,Hybrid,Male
E10781,3,Associate,2024-12-19,,True,978000,2.71,5,0,Onsite,Female
E10782,1,Associate,2020-07-13,,True,1229000,3.48,3,2,Onsite,Male
E10783,2,Analyst,2022-05-19,,True,749000,4.02,5,1,Hybrid,Female
E10784,1,Associate,2024-05-27,,True,1056000,2.75,4,1,Hybrid,Female
E10785,7,Senior Associate,2026-04-22,,True,1701000,4.17,2,1,Onsite,Male
E10786,4,Associate,2024-08-08,,True,1150000,3.01,5,2,Remote,Male
E10787,2,Associate,2024-05-05,,True,1113000,3.26,3,0,Hybrid,Male
E10788,2,Manager,2019-01-01,,True,2577000,3.97,3,0,Hybrid,Male
E10789,7,Manager,2023-01-03,,True,2200000,3.14,3,0,Hybrid,Female
E10790,1,Associate,2025-03-24,,True,1183000,3.63,2,2,Onsite,Male
E10791,4,Senior Manager,2023-12-17,,True,2996000,3.38,3,0,Hybrid,Female
E10792,3,Director,2026-04-07,2026-05-22,False,5012000,3.69,4,1,Onsite,Female
E10793,4,Associate,2019-01-01,,True,991000,1.93,1,0,Remote,Male
E10794,1,Associate,2024-12-23,2026-04-12,False,1001000,2.32,3,2,Onsite,Male
E10795,6,Associate,2024-04-14,,True,1137000,4.03,1,0,Onsite,Male
E10796,7,Director,2025-01-01,,True,4093000,4.33,3,1,Hybrid,Female
E10797,4,Senior Manager,2022-08-04,,True,2843000,2.96,4,1,Onsite,Female
E10798,5,Analyst,2022-10-20,,True,705000,3.43,4,1,Onsite,Male
E10799,7,Associate,2022-03-21,,True,1138000,3.81,5,1,Hybrid,Male
E10800,5,Senior Associate,2025-06-08,,True,1756000,4.09,4,0,Remote,Male
E10801,1,Associate,2025-03-16,,True,1136000,2.18,3,1,Hybrid,Female
E10802,4,Analyst,2026-01-16,,True,833000,2.98,5,0,Onsite,Female
E10803,4,Senior Manager,2022-11-13,,True,3162000,3.37,4,1,Onsite,Male
E10804,2,Senior Associate,2026-05-12,,True,1340000,4.09,3,1,Onsite,Male
E10805,5,Manager,2023-05-25,,True,1964000,5.0,4,0,Hybrid,Male
E10806,7,Senior Manager,2019-07-22,2024-12-02,False,3173000,3.44,5,1,Hybrid,Male
E10807,7,Manager,2019-01-01,,True,2131000,2.62,4,1,Onsite,Female
E10808,2,Associate,2024-06-20,,True,977000,3.88,3,1,Onsite,Male
E10809,1,Senior Associate,2024-05-27,2025-01-11,False,1542000,4.52,4,1,Onsite,Female
E10810,7,Analyst,2026-03-24,,True,793000,3.68,2,0,Onsite,Male
E10811,6,Senior Associate,2022-09-18,,True,1500000,2.97,3,2,Onsite,Male
E10812,1,Analyst,2020-08-19,,True,827000,4.27,3,1,Hybrid,Male
E10813,7,Senior Associate,2025-07-17,,True,1680000,4.06,3,0,Onsite,Female
E10814,6,Analyst,2024-08-20,,True,810000,2.88,1,0,Hybrid,Female
E10815,3,Analyst,2020-04-12,,True,871000,3.87,2,0,Hybrid,Male
E10816,4,Analyst,2019-05-10,,True,702000,4.3,4,0,Onsite,Male
E10817,2,Analyst,2025-07-20,,True,788000,4.43,4,1,Hybrid,Male
E10818,1,Senior Associate,2023-10-10,,True,1739000,3.55,5,0,Hybrid,Male
E10819,1,Manager,2025-10-08,,True,2316000,3.35,3,0,Onsite,Female
E10820,6,Associate,2026-02-18,,True,1176000,4.46,3,1,Hybrid,Male
E10821,1,Analyst,2019-01-01,,True,732000,2.75,5,0,Onsite,Male
E10822,1,Analyst,2020-08-24,,True,775000,3.91,3,1,Remote,Female
E10823,2,Analyst,2021-08-20,,True,644000,2.64,4,2,Hybrid,Male
E10824,3,Analyst,2026-04-30,,True,872000,4.35,4,1,Hybrid,Male
E10825,7,Senior Manager,2020-03-04,,True,3422000,3.42,2,0,Remote,Male
E10826,2,Analyst,2024-07-14,,True,843000,4.49,4,1,Hybrid,Female
E10827,2,Associate,2025-01-26,,True,1143000,3.94,4,0,Hybrid,Male
E10828,5,Analyst,2023-10-21,,True,676000,2.74,2,0,Hybrid,Male
E10829,2,Analyst,2026-03-04,,True,638000,4.6,2,0,Onsite,Female
E10830,1,Associate,2021-09-07,,True,1203000,4.69,2,0,Hybrid,Male
E10831,2,Senior Associate,2023-07-11,,True,1506000,4.22,3,1,Onsite,Female
E10832,1,Analyst,2025-10-17,,True,695000,3.07,3,0,Onsite,Female
E10833,1,Analyst,2025-10-15,,True,768000,3.39,3,0,Hybrid,Female
E10834,2,Associate,2025-10-21,,True,1047000,3.7,3,4,Onsite,Female
E10835,2,Analyst,2026-04-19,,True,790000,3.11,5,2,Onsite,Male
E10836,7,Analyst,2023-06-25,,True,749000,4.78,3,0,Hybrid,Male
E10837,2,Director,2020-03-31,,True,4805000,3.7,2,1,Onsite,Female
E10838,4,Senior Associate,2026-06-10,,True,1738000,1.71,3,0,Onsite,Male
E10839,4,Senior Associate,2026-04-30,,True,1404000,3.84,3,1,Hybrid,Female
E10840,1,Associate,2023-08-08,,True,1015000,3.36,3,0,Hybrid,Female
E10841,5,Associate,2020-08-31,,True,1053000,3.55,3,2,Hybrid,Male
E10842,1,Senior Associate,2025-02-24,,True,1793000,3.34,2,2,Hybrid,Male
E10843,7,Senior Associate,2025-01-12,,True,1490000,4.16,4,0,Hybrid,Female
E10844,1,Senior Associate,2023-05-29,,True,1498000,4.38,5,0,Hybrid,Female
E10845,2,Analyst,2025-05-29,2025-06-28,False,790000,3.8,3,2,Hybrid,Female
E10846,1,Associate,2026-05-29,,True,1047000,3.36,3,0,Hybrid,Female
E10847,7,Associate,2021-12-21,,True,1233000,3.57,4,1,Remote,Female
E10848,3,Senior Manager,2023-02-25,,True,3518000,3.61,4,0,Onsite,Female
E10849,4,Senior Associate,2023-07-16,,True,1566000,3.04,3,0,Onsite,Male
E10850,1,Senior Associate,2021-11-20,,True,1632000,4.01,5,0,Onsite,Female
E10851,5,Analyst,2022-09-01,,True,644000,3.92,3,1,Hybrid,Male
E10852,1,Senior Associate,2025-09-18,,True,1658000,4.68,3,0,Onsite,Male
E10853,7,Analyst,2025-01-07,,True,803000,4.48,4,1,Hybrid,Male
E10854,1,Associate,2026-01-15,,True,1026000,3.12,5,0,Hybrid,Male
E10855,1,Analyst,2026-01-09,,True,684000,4.17,4,0,Hybrid,Male
E10856,1,Senior Associate,2022-08-28,2025-06-12,False,1769000,2.93,2,0,Onsite,Male
E10857,2,Analyst,2019-11-01,,True,735000,4.09,3,0,Hybrid,Male
E10858,4,Associate,2019-01-01,,True,1129000,3.24,3,0,Onsite,Male
E10859,1,Senior Manager,2023-02-16,,True,2644000,2.88,3,1,Hybrid,Male
E10860,5,Analyst,2025-10-21,2026-06-20,False,731000,3.8,4,0,Hybrid,Female
E10861,2,Associate,2026-02-13,2026-04-04,False,1186000,1.73,4,1,Onsite,Female
E10862,3,Associate,2020-10-15,,True,1036000,2.37,4,1,Remote,Female
E10863,2,Analyst,2023-07-22,,True,778000,3.48,5,0,Onsite,Male
E10864,2,Manager,2023-03-21,,True,2044000,3.66,3,1,Remote,Female
E10865,4,Analyst,2021-04-26,,True,732000,3.34,4,0,Onsite,Male
E10866,1,Associate,2022-05-11,,True,1225000,2.49,4,1,Onsite,Male
E10867,1,Senior Associate,2020-05-15,,True,1592000,3.03,3,2,Onsite,Female
E10868,6,Senior Associate,2026-04-20,,True,1763000,3.87,4,1,Onsite,Female
E10869,7,Senior Associate,2021-10-22,,True,1763000,4.01,2,3,Hybrid,Female
E10870,2,Analyst,2020-01-06,,True,861000,3.59,4,1,Hybrid,Female
E10871,1,Analyst,2025-05-08,,True,849000,4.41,3,0,Hybrid,Male
E10872,5,Manager,2023-01-05,,True,1892000,3.88,3,1,Onsite,Female
E10873,2,Senior Associate,2025-03-19,,True,1779000,3.08,4,1,Onsite,Female
E10874,1,Manager,2019-01-01,,True,1991000,3.4,4,1,Hybrid,Female
E10875,1,Manager,2026-05-20,,True,1919000,2.62,3,0,Onsite,Female
E10876,5,Manager,2023-07-18,,True,1931000,3.52,2,0,Hybrid,Male
E10877,5,Associate,2025-11-17,,True,1022000,4.38,3,1,Hybrid,Male
E10878,1,Associate,2022-04-03,,True,1117000,4.08,3,1,Onsite,Male
E10879,1,Manager,2025-11-03,,True,2186000,4.58,4,0,Hybrid,Male
E10880,1,Associate,2025-08-01,,True,909000,3.39,5,0,Hybrid,Male
E10881,5,Analyst,2024-03-05,,True,747000,4.54,3,0,Hybrid,Male
E10882,1,Senior Manager,2019-01-01,,True,3059000,3.46,4,2,Onsite,Female
E10883,1,Senior Manager,2025-09-08,,True,3378000,4.63,3,1,Onsite,Female
E10884,5,Associate,2025-12-20,,True,998000,3.58,4,0,Onsite,Female
E10885,1,Analyst,2021-08-26,,True,683000,4.1,3,0,Onsite,Male
E10886,5,Associate,2024-02-18,,True,990000,4.63,3,0,Onsite,Male
E10887,1,Manager,2019-01-01,,True,2113000,3.46,4,0,Hybrid,Female
E10888,1,Senior Manager,2025-12-16,,True,3218000,3.75,1,0,Hybrid,Male
E10889,1,Analyst,2022-12-17,,True,746000,4.5,4,0,Hybrid,Female
E10890,5,Analyst,2025-08-06,,True,713000,3.51,4,1,Onsite,Female
E10891,6,Senior Manager,2025-12-01,,True,2990000,2.68,3,0,Remote,Male
E10892,6,Associate,2022-07-31,,True,1030000,5.0,3,0,Onsite,Female
E10893,2,Senior Associate,2023-06-07,,True,1798000,3.27,4,0,Hybrid,Male
E10894,5,Director,2021-09-16,,True,4123000,3.71,4,0,Remote,Female
E10895,1,Analyst,2025-03-28,,True,830000,4.41,3,1,Hybrid,Male
E10896,1,Senior Associate,2024-06-22,2026-01-18,False,1664000,3.17,3,1,Remote,Male
E10897,7,Analyst,2024-09-22,,True,631000,2.89,4,1,Hybrid,Female
E10898,1,Associate,2019-01-01,,True,1248000,3.78,3,0,Onsite,Female
E10899,1,Manager,2025-04-27,,True,2446000,2.34,3,1,Onsite,Female
E10900,1,Associate,2025-04-23,,True,1139000,3.4,3,1,Onsite,Male
E10901,1,VP,2025-01-03,,True,6772000,3.77,4,3,Onsite,Female
E10902,1,Senior Associate,2023-09-01,,True,1587000,3.41,4,0,Hybrid,Female
E10903,4,Associate,2025-07-05,,True,989000,2.52,5,3,Onsite,Female
E10904,2,Analyst,2019-01-01,,True,639000,4.72,4,1,Hybrid,Female
E10905,7,Associate,2025-06-12,,True,1193000,3.67,5,0,Onsite,Female
E10906,6,Associate,2019-01-01,,True,1214000,4.6,3,0,Hybrid,Female
E10907,2,Analyst,2026-02-16,2026-06-27,False,670000,3.42,4,0,Remote,Male
E10908,1,Associate,2022-11-09,,True,1175000,2.98,1,1,Onsite,Male
E10909,2,Associate,2019-01-01,,True,1159000,3.79,4,1,Hybrid,Male
E10910,4,Manager,2025-11-13,,True,2021000,3.45,3,0,Hybrid,Female
E10911,1,Senior Associate,2019-01-01,,True,1519000,2.78,3,0,Onsite,Female
E10912,4,Senior Associate,2024-06-11,,True,1520000,4.63,4,1,Hybrid,Female
E10913,2,Analyst,2019-01-01,,True,816000,3.16,4,2,Onsite,Male
E10914,4,Analyst,2022-08-26,,True,835000,2.31,1,0,Hybrid,Male
E10915,2,Senior Associate,2025-04-11,,True,1353000,4.53,4,0,Hybrid,Male
E10916,1,Associate,2025-10-15,,True,1097000,3.25,3,1,Hybrid,Male
E10917,7,Analyst,2025-04-07,,True,817000,3.17,3,0,Hybrid,Male
E10918,5,Manager,2026-03-02,,True,2468000,2.36,4,0,Onsite,Female
E10919,1,Manager,2025-12-20,,True,1999000,4.82,3,1,Hybrid,Male
E10920,6,Senior Associate,2026-02-14,,True,1572000,2.7,5,0,Remote,Male
E10921,2,Analyst,2024-08-16,,True,840000,3.64,3,2,Remote,Male
E10922,7,Manager,2021-02-02,,True,2124000,4.24,4,1,Hybrid,Other
E10923,5,Senior Associate,2025-12-24,,True,1521000,3.9,4,2,Onsite,Female
E10924,2,Manager,2026-01-09,,True,2481000,3.56,3,1,Remote,Male
E10925,1,Manager,2022-12-26,,True,1956000,2.41,3,0,Onsite,Other
E10926,1,Manager,2025-10-01,,True,2522000,3.03,4,1,Hybrid,Male
E10927,3,Associate,2026-02-24,,True,1009000,3.73,4,1,Onsite,Male
E10928,4,Analyst,2025-11-16,,True,630000,3.05,3,1,Remote,Male
E10929,1,Senior Associate,2019-01-01,,True,1424000,3.74,3,1,Hybrid,Male
E10930,1,Senior Associate,2020-08-17,,True,1350000,4.08,2,0,Hybrid,Female
E10931,6,Manager,2025-01-04,2026-01-29,False,1958000,4.27,3,0,Onsite,Female
E10932,7,Analyst,2022-11-12,,True,800000,2.74,3,0,Hybrid,Female
E10933,3,Analyst,2023-11-15,,True,682000,5.0,2,0,Hybrid,Male
E10934,1,Senior Manager,2022-08-25,,True,3559000,4.14,4,0,Hybrid,Male
E10935,1,Manager,2022-08-03,,True,2270000,3.6,4,0,Onsite,Male
E10936,1,Senior Manager,2023-02-14,,True,3077000,4.36,5,1,Hybrid,Male
E10937,7,Manager,2025-06-11,,True,2209000,5.0,4,1,Onsite,Male
E10938,1,Senior Associate,2026-05-13,,True,1656000,2.59,5,1,Hybrid,Male
E10939,4,Senior Associate,2024-06-05,,True,1535000,3.44,3,1,Onsite,Female
E10940,1,Senior Manager,2019-01-01,,True,2741000,1.94,4,1,Onsite,Female
E10941,4,Senior Associate,2023-08-18,,True,1752000,3.73,5,1,Onsite,Male
E10942,5,Senior Associate,2020-05-31,,True,1522000,3.86,4,0,Onsite,Male
E10943,6,Analyst,2019-01-01,,True,648000,3.57,2,0,Onsite,Male
E10944,1,Associate,2025-11-21,,True,1085000,3.14,4,0,Remote,Male
E10945,1,Senior Associate,2022-06-28,,True,1634000,2.17,5,0,Hybrid,Male
E10946,1,Analyst,2022-09-04,,True,698000,3.86,4,1,Onsite,Male
E10947,7,Analyst,2019-01-01,,True,826000,4.62,3,0,Hybrid,Female
E10948,6,Associate,2019-01-01,,True,1134000,3.19,4,0,Hybrid,Female
E10949,4,Analyst,2022-07-18,,True,789000,3.91,5,1,Remote,Male
E10950,4,Analyst,2025-07-19,,True,733000,2.5,2,0,Onsite,Female
E10951,5,Associate,2021-01-14,,True,1237000,3.92,4,1,Onsite,Male
E10952,1,Senior Manager,2026-02-11,,True,2888000,3.32,3,0,Remote,Female
E10953,7,Associate,2021-04-30,,True,1102000,3.07,4,0,Onsite,Male
E10954,2,Analyst,2019-01-01,,True,706000,3.07,4,1,Onsite,Male
E10955,2,Analyst,2024-11-08,,True,812000,3.32,3,0,Onsite,Male
E10956,3,Senior Associate,2023-02-08,,True,1329000,3.87,3,0,Onsite,Male
E10957,1,Associate,2024-08-01,,True,916000,2.68,4,0,Remote,Male
E10958,1,Manager,2024-07-15,,True,2486000,3.32,2,2,Onsite,Other
E10959,5,Senior Associate,2025-03-26,,True,1525000,3.57,3,0,Remote,Female
E10960,1,Manager,2021-08-09,,True,2141000,2.83,4,3,Remote,Male
E10961,4,Analyst,2019-01-01,,True,779000,4.86,3,1,Hybrid,Male
E10962,1,Senior Associate,2019-01-01,,True,1661000,3.0,3,0,Onsite,Female
E10963,2,Analyst,2025-11-04,,True,679000,3.13,5,0,Onsite,Female
E10964,1,Director,2019-06-03,,True,4053000,2.92,3,1,Hybrid,Female
E10965,2,Senior Associate,2021-12-10,,True,1791000,4.86,3,0,Onsite,Male
E10966,5,Associate,2025-07-04,,True,1106000,3.99,4,0,Hybrid,Female
E10967,1,Analyst,2026-04-06,2026-05-19,False,726000,2.94,4,0,Onsite,Female
E10968,4,Analyst,2025-06-08,,True,826000,4.37,5,1,Remote,Male
E10969,2,Senior Associate,2019-01-01,,True,1572000,3.74,5,0,Hybrid,Male
E10970,5,Analyst,2023-01-30,,True,689000,3.78,4,1,Hybrid,Female
E10971,7,Senior Associate,2022-02-24,,True,1410000,3.36,3,2,Remote,Female
E10972,5,Analyst,2025-06-27,,True,727000,3.08,1,1,Onsite,Male
E10973,1,Senior Associate,2022-03-03,2022-09-16,False,1741000,3.84,3,1,Onsite,Female
E10974,1,Manager,2026-05-27,2026-06-27,False,1935000,3.22,2,0,Onsite,Male
E10975,1,Manager,2024-11-23,,True,2051000,4.87,4,0,Onsite,Male
E10976,4,Manager,2023-02-21,,True,2546000,2.71,4,0,Hybrid,Male
E10977,1,Analyst,2025-12-17,,True,660000,4.68,2,1,Onsite,Female
E10978,2,Analyst,2020-08-06,,True,784000,3.52,4,1,Onsite,Male
E10979,4,Senior Associate,2025-08-02,,True,1413000,3.81,3,0,Remote,Male
E10980,1,Associate,2022-11-25,,True,1112000,4.18,3,1,Onsite,Male
E10981,5,Associate,2024-09-23,2026-06-08,False,1034000,3.16,4,1,Hybrid,Male
E10982,1,Analyst,2023-05-30,,True,655000,4.2,3,0,Onsite,Female
E10983,1,Analyst,2026-02-10,,True,773000,1.7,3,0,Onsite,Male
E10984,5,Analyst,2026-06-10,,True,797000,3.1,2,1,Hybrid,Female
E10985,2,Senior Manager,2019-01-01,,True,3300000,2.95,3,0,Remote,Female
E10986,5,Analyst,2025-06-05,,True,786000,2.72,4,0,Onsite,Male
E10987,2,Senior Associate,2020-08-30,,True,1559000,3.45,5,2,Onsite,Female
E10988,1,Analyst,2019-01-01,,True,757000,3.87,3,0,Onsite,Male
E10989,6,Senior Associate,2025-09-09,,True,1628000,4.09,3,3,Onsite,Male
E10990,5,Associate,2025-06-13,,True,1142000,3.77,4,1,Onsite,Female
E10991,5,Senior Manager,2022-10-17,,True,3275000,3.13,5,2,Hybrid,Female
E10992,1,Senior Manager,2019-01-01,,True,3206000,3.86,3,0,Onsite,Male
E10993,4,Associate,2019-01-01,,True,955000,3.69,3,1,Hybrid,Male
E10994,2,Senior Manager,2024-02-13,,True,2824000,4.26,4,1,Hybrid,Female
E10995,1,VP,2021-02-05,,True,6442000,4.14,4,0,Onsite,Female
E10996,7,Manager,2026-01-01,,True,2566000,3.62,2,0,Onsite,Male
E10997,1,Manager,2019-01-01,,True,2448000,2.97,4,0,Remote,Male
E10998,7,Analyst,2019-01-01,,True,765000,3.14,3,0,Onsite,Male
E10999,2,Senior Associate,2025-11-21,,True,1433000,3.22,3,0,Hybrid,Male
E11000,1,Analyst,2025-04-15,,True,657000,3.38,3,2,Onsite,Male
E11001,3,Analyst,2026-02-20,2026-04-10,False,850000,3.79,4,0,Hybrid,Male
E11002,6,VP,2025-06-02,2026-05-13,False,7881000,4.1,3,0,Onsite,Male
E11003,5,Associate,2020-09-24,,True,939000,3.56,3,0,Onsite,Female
E11004,6,Manager,2024-11-17,,True,2476000,3.61,3,0,Onsite,Male
E11005,5,Manager,2026-03-08,,True,2218000,3.7,4,0,Onsite,Female
